image_index,concept,verdict,macro_cluster
93,gallstone diseases,Uncertain,5
93,globular heart shape suggesting an increase in the pericardial space.,Unaligned,0
93,heart atria,Uncertain,0
93,increased prominence of bronchovascular markings with bilateral hazy opacities.,Uncertain,0
93,large lobulated soft tissue density identified in the left lower lung field.,Unaligned,0
93,layering opacity along the lateral chest wall indicates pleural effusion.,Unaligned,0
93,miliary lupoid of boeck,Uncertain,1
93,multiple small dense pulmonary nodules scattered throughout both lung fields.,Uncertain,0
93,patchy consolidations with cavitation identified in the right upper lung field.,Unaligned,1
93,persistent hazy opacity noted within the right upper lobe lung parenchyma.,Uncertain,0
93,solitary circumscribed mass lesion projecting over the right mid lung zone.,Unaligned,0
93,the upper abdomen is partially included at the base of the image.,Uncertain,3
93,tracheal structure,Aligned,0
94,atheroscleroses,Uncertain,0
94,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
94,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
94,cervical spines,Uncertain,2
94,continuous bony bridging spanning multiple contiguous thoracic vertebral segments.,Unaligned,2
94,costophrenic angle,Aligned,4
94,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
94,discrete radiopaque biliary calculus projected over the right hepatic shadow.,Unaligned,5
94,"disease, forestier's",Unaligned,2
94,"eventration, diaphragmatic",Aligned,3
94,extraskeletal calcification,Aligned,2
94,fibrocystic disease,Uncertain,0
94,forestiers disease,Uncertain,2
94,gallstone disease,Uncertain,5
94,gallstone diseases,Uncertain,5
94,globular heart shape suggesting an increase in the pericardial space.,Unaligned,0
94,heart atria,Uncertain,0
94,heart atrium,Uncertain,0
94,large lobulated soft tissue density identified in the left lower lung field.,Uncertain,0
94,obliteration of the costophrenic sulcus consistent with pleural fluid collection.,Unaligned,0
94,pericardial effusion,Uncertain,0
94,radiolucent gas collection identified between the liver dome and the diaphragm.,Uncertain,3
94,radiopaque calculus identified within the right upper quadrant biliary region.,Unaligned,5
94,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Uncertain,0
94,sternal prominence projecting anteriorly beyond the normal thoracic cage margin.,Unaligned,2
94,the costophrenic angles are preserved and show no signs of pleural fluid accumulation.,Uncertain,4
94,the left atrial appendage is located along the mid left heart border.,Uncertain,0
94,the thoracic aorta maintains a smooth lateral contour along the upper mediastinal stripe.,Unaligned,0
94,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
95,bronchiectasis (disorder),Uncertain,0
95,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
95,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
95,"columns, spinal",Uncertain,2
95,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
95,confluent airspace opacification present within the left lower lobe segment.,Unaligned,0
95,dense calcified plaques identified along the margins of the thoracic aorta.,Unaligned,0
95,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
95,discrete radiopaque biliary calculus projected over the right hepatic shadow.,Unaligned,5
95,"disease, forestier's",Uncertain,2
95,focal pulmonary opacity with smooth margins located in the left upper lobe.,Uncertain,0
95,gallstone diseases,Uncertain,5
95,heart atria,Uncertain,0
95,heart structure (body structure),Aligned,0
95,large air filled bullae are identified within the apical lung regions.,Unaligned,0
95,linear scarring and calcified granulomas present in the upper lung zones.,Uncertain,1
95,miliary lupoid of boeck,Uncertain,1
95,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Uncertain,0
95,solitary circumscribed mass lesion projecting over the right mid lung zone.,Unaligned,0
95,the aortic silhouette maintains a normal configuration within the central mediastinal space.,Aligned,0
95,the cervical spine demonstrates normal alignment and intact bony cortical margins throughout.,Uncertain,2
95,the pulmonary artery segment maintains a normal contour along the left heart border.,Uncertain,0
95,the thoracic aorta maintains a smooth lateral contour along the upper mediastinal stripe.,Unaligned,0
95,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
95,tuberculosis,Uncertain,1
95,visualized thoracic skeletal deformity with abnormal configuration of the bony thorax.,Uncertain,2
96,abnormal separation of the articular surfaces within the acromioclavicular joint.,Uncertain,1
96,bone structure of humerus (body structure),Uncertain,2
96,"columns, spinal",Uncertain,2
96,dense consolidation obscuring the normal vascular markings in the left lower lung.,Uncertain,0
96,diffuse miliary pattern of tiny rounded opacities throughout the pulmonary parenchyma.,Uncertain,0
96,expansile lytic lesion noted within the mid portion of the right scapula.,Unaligned,2
96,gas filled structure noted superior to the left hemidiaphragm.,Uncertain,3
96,globular heart shape suggesting an increase in the pericardial space.,Uncertain,0
96,hemopneumothorax,Unaligned,0
96,increased density obscuring the hemidiaphragm consistent with a significant pleural collection.,Uncertain,0
96,increased retrosternal lucency with posterior bowing of the sternal body on lateral view.,Uncertain,2
96,large air filled bullae are identified within the apical lung regions.,Uncertain,0
96,layering opacity along the lateral chest wall indicates pleural effusion.,Uncertain,0
96,mediastinal shift,Unaligned,0
96,obliteration of the costophrenic sulcus consistent with pleural fluid collection.,Uncertain,0
96,pericardial effusion,Uncertain,0
96,persistent hazy opacity noted within the right upper lobe lung parenchyma.,Uncertain,0
96,pigeon breast,Uncertain,2
96,pleural effusions,Uncertain,0
96,retrocardiac soft tissue opacity noted within the posterior mediastinum.,Uncertain,3
96,the lungs appear well expanded with normal radiolucency throughout both hemithoraces.,Uncertain,0
96,the shoulder region demonstrates normal osseous alignment and intact cortical margins.,Uncertain,2
96,thoracic aorta appears as a well defined tubular structure within the superior mediastinum.,Uncertain,0
96,well-defined costophrenic sulcus with normal contour and sharp margins.,Uncertain,4
97,a solitary well-defined nodule with central dense calcification is noted.,Uncertain,0
97,atheromatosis,Uncertain,0
97,atheroscleroses,Uncertain,0
97,bilateral hilar lymphadenopathy with prominent right paratracheal nodal enlargement is noted.,Unaligned,1
97,bronchiectasis (disorder),Uncertain,0
97,calcified granuloma,Uncertain,0
97,cardiac insufficiency,Uncertain,0
97,cardiomegaly (disorder),Uncertain,0
97,central mediastinal structures maintain a normal position without evidence of abnormal widening.,Aligned,0
97,cholelithiasis,Uncertain,5
97,continuous bony bridging spanning multiple contiguous thoracic vertebral segments.,Uncertain,2
97,dense calcified plaques identified along the margins of the thoracic aorta.,Unaligned,0
97,enlarged mediastinal lymph nodes causing subtle widening of the paratracheal stripe.,Uncertain,7
97,fibrocystic disease,Uncertain,0
97,"fibroses, pulmonary",Uncertain,0
97,forestiers disease,Uncertain,2
97,gallstone disease,Uncertain,5
97,heart atrium,Uncertain,0
97,increased cardiac shadow size with a water bottle configuration.,Uncertain,0
97,linear lucencies tracking along the subcutaneous soft tissues of the chest wall.,Uncertain,0
97,miliary lupoid of boeck,Uncertain,1
97,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
97,pneumohemothorax,Unaligned,0
97,radiolucent gas collection identified between the liver dome and the diaphragm.,Uncertain,3
97,radiopaque calculus identified within the right upper quadrant biliary region.,Unaligned,5
97,the costophrenic angles are preserved and show no signs of pleural fluid accumulation.,Uncertain,4
97,the heart ventricles occupy the inferior aspect of the central mediastinal shadow.,Uncertain,0
97,the left atrial appendage is located along the mid left heart border.,Uncertain,0
97,the pulmonary artery trunk demonstrates normal caliber and smooth lateral mediastinal margins.,Unaligned,0
97,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
97,tracheal structure,Aligned,0
97,tuberculosis,Uncertain,1
97,tuberculous,Uncertain,1
98,cardiomegaly (disorder),Uncertain,0
98,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Uncertain,1
98,confluent airspace opacification present within the left lower lobe segment.,Uncertain,0
98,cystic fibrosis (disorder),Uncertain,0
98,dense consolidation obscuring the normal vascular markings in the left lower lung.,Uncertain,0
98,dense pleural opacity causing obscuration of the underlying pulmonary vascular markings.,Uncertain,0
98,diffuse hyperlucency of the left lung with associated attenuation of peripheral pulmonary vessels.,Uncertain,0
98,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
98,"disease, forestier's",Uncertain,2
98,fibrocystic disease,Uncertain,0
98,generalized decrease in bone density throughout the visualized thoracic skeleton.,Uncertain,2
98,linear lucencies tracking along the subcutaneous soft tissues of the chest wall.,Uncertain,0
98,lower thoracic and upper lumbar vertebrae are identified on the lateral view.,Uncertain,2
98,pericardial effusion,Uncertain,0
98,"sarcoid, boeck's",Uncertain,1
98,solitary circumscribed mass lesion projecting over the right mid lung zone.,Uncertain,0
98,"spine, cervical",Uncertain,2
98,the pleural surfaces appear smooth and well defined along the lateral chest walls.,Uncertain,0
98,the pulmonary artery segment maintains a normal contour along the left heart border.,Uncertain,0
98,the thoracic aorta maintains a smooth lateral contour along the upper mediastinal stripe.,Uncertain,0
98,tuberculosis,Uncertain,1
98,tuberculous (qualifier value),Uncertain,1
98,visualized proximal humerus demonstrates normal trabecular pattern and smooth cortical bone surfaces.,Uncertain,2
99,calcified granuloma,Uncertain,0
99,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
99,cardiomegaly (disorder),Uncertain,0
99,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
99,chronic irreversible airway obstruction,Uncertain,0
99,confluent airspace opacification present within the left lower lobe segment.,Uncertain,0
99,costophrenic angle,Aligned,4
99,cystic fibrosis (disorder),Uncertain,0
99,dense calcified plaques identified along the margins of the thoracic aorta.,Unaligned,0
99,dense consolidation obscuring the normal vascular markings in the left lower lung.,Uncertain,0
99,"fibroses, pulmonary",Uncertain,0
99,forestiers disease,Uncertain,2
99,free intraperitoneal air collection noted tracking along the superior hepatic surface.,Unaligned,3
